Title,Cast,Director,Headline,Runtime (Min),Genres,Production Company,Release Date,Category,Name,Winner
Memoirs of a Geisha,Zhang Ziyi|Gong Li|Youki Kudoh|Tsai Chin|Suzuka Ohgo,Rob Marshall,"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.",145,Drama|History|Romance,DreamWorks SKG|Spyglass Entertainment|Columbia Pictures Corporation|Red Wagon Productions,12/6/05,CINEMATOGRAPHY,Dion Beebe,True
Memoirs of a Geisha,Zhang Ziyi|Gong Li|Youki Kudoh|Tsai Chin|Suzuka Ohgo,Rob Marshall,"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.",145,Drama|History|Romance,DreamWorks SKG|Spyglass Entertainment|Columbia Pictures Corporation|Red Wagon Productions,12/6/05,COSTUME DESIGN,Colleen Atwood,True
Pride & Prejudice,Keira Knightley|Matthew Macfadyen|Rosamund Pike|Simon Woods|Donald Sutherland,Joe Wright,A romance ahead of its time.,128,Drama|Romance,Universal Pictures|StudioCanal|Scion Films|Focus Features|Working Title Films,9/16/05,COSTUME DESIGN,Jacqueline Durran,False
Brokeback Mountain,Heath Ledger|Jake Gyllenhaal|Randy Quaid|Michelle Williams|Anne Hathaway,Ang Lee,Love is a force of nature.,134,Drama|Romance,River Road Entertainment|Alberta Film Entertainment|Focus Features|Good Machine,9/2/05,DIRECTING,Ang Lee,True
Capote,Philip Seymour Hoffman|Allie Mickelson|Craig Archibald|Bronwen Coleman|Kate Shindle,Bennett Miller,In Cold Blood,114,Crime|Drama,Sony Pictures Classics|Cooper's Town Productions|Eagle Vision Inc.|Manitoba Film and Video Production Tax Credit|Province of British Columbia Production Services Tax Credit,9/30/05,DIRECTING,Bennett Miller,False
Crash,Sandra Bullock|Don Cheadle|Matt Dillon|Michael Pe̱a|Jennifer Esposito,Paul Haggis,You think you know who you are. You have no idea.,112,Drama,Blackfriars Bridge Films|Yari Film Group|Bob Yari Productions|ApolloProScreen Filmproduktion|Bull's Eye Entertainment,5/28/04,DIRECTING,Paul Haggis,False
"Good Night, and Good Luck.",David Strathairn|Jeff Daniels|Alex Borstein|Rose Abdoo|Dianne Reeves,George Clooney,They took on the Government with nothing but the truth.,93,Drama|History,Warner Independent Pictures (WIP)|Section Eight Productions,9/16/05,DIRECTING,George Clooney,False
Cinderella Man,Russell Crowe|Ren̩e Zellweger|Paul Giamatti|Craig Bierko|Paddy Considine,Ron Howard,One man's extraordinary fight to save the family he loved.,144,Romance|Drama|History,Miramax Films|Imagine Entertainment|Universal Pictures|Parkway Pictures (I)|Touchstone Pictures,6/2/05,FILM EDITING,Mike Hill and Dan Hanley,False
Crash,Sandra Bullock|Don Cheadle|Matt Dillon|Michael Pe̱a|Jennifer Esposito,Paul Haggis,You think you know who you are. You have no idea.,112,Drama,Blackfriars Bridge Films|Yari Film Group|Bob Yari Productions|ApolloProScreen Filmproduktion|Bull's Eye Entertainment,5/28/04,FILM EDITING,Hughes Winborne,True
Tsotsi,Presley Chweneyagae|Jerry Mofokeng|Terry Pheto|Kenneth Nkosi|Zenzo Ngqobe,Gavin Hood,In this world... Redemption comes just once.,94,Crime|Drama,Movieworld Productions|Industrial Development Corporation of South Africa|UK Film & TV Production Company|National Film & Video Foundation of South Africa,8/18/05,FOREIGN LANGUAGE FILM,South Africa,True
Cinderella Man,Russell Crowe|Ren̩e Zellweger|Paul Giamatti|Craig Bierko|Paddy Considine,Ron Howard,One man's extraordinary fight to save the family he loved.,144,Romance|Drama|History,Miramax Films|Imagine Entertainment|Universal Pictures|Parkway Pictures (I)|Touchstone Pictures,6/2/05,MAKEUP,David Leroy Anderson and Lance Anderson,False
Brokeback Mountain,Heath Ledger|Jake Gyllenhaal|Randy Quaid|Michelle Williams|Anne Hathaway,Ang Lee,Love is a force of nature.,134,Drama|Romance,River Road Entertainment|Alberta Film Entertainment|Focus Features|Good Machine,9/2/05,MUSIC (Original Score),Gustavo Santaolalla,True
Memoirs of a Geisha,Zhang Ziyi|Gong Li|Youki Kudoh|Tsai Chin|Suzuka Ohgo,Rob Marshall,"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.",145,Drama|History|Romance,DreamWorks SKG|Spyglass Entertainment|Columbia Pictures Corporation|Red Wagon Productions,12/6/05,MUSIC (Original Score),John Williams,False
Pride & Prejudice,Keira Knightley|Matthew Macfadyen|Rosamund Pike|Simon Woods|Donald Sutherland,Joe Wright,A romance ahead of its time.,128,Drama|Romance,Universal Pictures|StudioCanal|Scion Films|Focus Features|Working Title Films,9/16/05,MUSIC (Original Score),Dario Marianelli,False
Crash,Sandra Bullock|Don Cheadle|Matt Dillon|Michael Pe̱a|Jennifer Esposito,Paul Haggis,You think you know who you are. You have no idea.,112,Drama,Blackfriars Bridge Films|Yari Film Group|Bob Yari Productions|ApolloProScreen Filmproduktion|Bull's Eye Entertainment,5/28/04,MUSIC (Original Song),"Music by Kathleen ""Bird"" York and Michael Becker; Lyric by Kathleen ""Bird"" York",False
Transamerica,Felicity Huffman|Kevin Zegers|Elizabeth Pe̱a|Danny Burstein|Maurice Orozco,Duncan Tucker,Life is a Journey. Bring an Open Mind.,103,Drama,IFC Films|The Weinstein Company,12/23/05,MUSIC (Original Song),Music and Lyric by Dolly Parton,False
Brokeback Mountain,Heath Ledger|Jake Gyllenhaal|Randy Quaid|Michelle Williams|Anne Hathaway,Ang Lee,Love is a force of nature.,134,Drama|Romance,River Road Entertainment|Alberta Film Entertainment|Focus Features|Good Machine,9/2/05,BEST PICTURE,"Diana Ossana and James Schamus, Producers",False
Capote,Philip Seymour Hoffman|Allie Mickelson|Craig Archibald|Bronwen Coleman|Kate Shindle,Bennett Miller,In Cold Blood,114,Crime|Drama,Sony Pictures Classics|Cooper's Town Productions|Eagle Vision Inc.|Manitoba Film and Video Production Tax Credit|Province of British Columbia Production Services Tax Credit,9/30/05,BEST PICTURE,"Caroline Baron, William Vince and Michael Ohoven, Producers",False
Crash,Sandra Bullock|Don Cheadle|Matt Dillon|Michael Pe̱a|Jennifer Esposito,Paul Haggis,You think you know who you are. You have no idea.,112,Drama,Blackfriars Bridge Films|Yari Film Group|Bob Yari Productions|ApolloProScreen Filmproduktion|Bull's Eye Entertainment,5/28/04,BEST PICTURE,"Paul Haggis and Cathy Schulman, Producers",True
"Good Night, and Good Luck.",David Strathairn|Jeff Daniels|Alex Borstein|Rose Abdoo|Dianne Reeves,George Clooney,They took on the Government with nothing but the truth.,93,Drama|History,Warner Independent Pictures (WIP)|Section Eight Productions,9/16/05,BEST PICTURE,"Grant Heslov, Producer",False
Memoirs of a Geisha,Zhang Ziyi|Gong Li|Youki Kudoh|Tsai Chin|Suzuka Ohgo,Rob Marshall,"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.",145,Drama|History|Romance,DreamWorks SKG|Spyglass Entertainment|Columbia Pictures Corporation|Red Wagon Productions,12/6/05,SOUND EDITING,Wylie Stateman,False
Memoirs of a Geisha,Zhang Ziyi|Gong Li|Youki Kudoh|Tsai Chin|Suzuka Ohgo,Rob Marshall,"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.",145,Drama|History|Romance,DreamWorks SKG|Spyglass Entertainment|Columbia Pictures Corporation|Red Wagon Productions,12/6/05,SOUND MIXING,"Kevin O'Connell, Greg P. Russell, Rick Kline and John Pritchett",False
Brokeback Mountain,Heath Ledger|Jake Gyllenhaal|Randy Quaid|Michelle Williams|Anne Hathaway,Ang Lee,Love is a force of nature.,134,Drama|Romance,River Road Entertainment|Alberta Film Entertainment|Focus Features|Good Machine,9/2/05,WRITING (Adapted Screenplay),Screenplay by Larry McMurtry & Diana Ossana,True
Capote,Philip Seymour Hoffman|Allie Mickelson|Craig Archibald|Bronwen Coleman|Kate Shindle,Bennett Miller,In Cold Blood,114,Crime|Drama,Sony Pictures Classics|Cooper's Town Productions|Eagle Vision Inc.|Manitoba Film and Video Production Tax Credit|Province of British Columbia Production Services Tax Credit,9/30/05,WRITING (Adapted Screenplay),Screenplay by Dan Futterman,False
Crash,Sandra Bullock|Don Cheadle|Matt Dillon|Michael Pe̱a|Jennifer Esposito,Paul Haggis,You think you know who you are. You have no idea.,112,Drama,Blackfriars Bridge Films|Yari Film Group|Bob Yari Productions|ApolloProScreen Filmproduktion|Bull's Eye Entertainment,5/28/04,WRITING (Original Screenplay),Screenplay by Paul Haggis & Bobby Moresco; Story by Paul Haggis,True
"Good Night, and Good Luck.",David Strathairn|Jeff Daniels|Alex Borstein|Rose Abdoo|Dianne Reeves,George Clooney,They took on the Government with nothing but the truth.,93,Drama|History,Warner Independent Pictures (WIP)|Section Eight Productions,9/16/05,WRITING (Original Screenplay),Screenplay by George Clooney & Grant Heslov,False
Syriana,George Clooney|Matt Damon|Jeffrey Wright|Chris Cooper|Amanda Peet,Stephen Gaghan,Everything is connected.,128,Drama|Thriller,Section Eight|Warner Bros.|Participant Media|FilmWorks|4M,11/23/05,WRITING (Original Screenplay),Written by Stephen Gaghan,False
The Pursuit of Happyness,Will Smith|Jaden Smith|Thandie Newton|Brian Howe|James Karen,Gabriele Muccino,Inspired by True Events,117,Drama,Columbia Pictures Corporation|Escape Artists|Relativity Media|Overbrook Entertainment,12/14/06,ACTOR IN A LEADING ROLE,Will Smith,False
Little Miss Sunshine,Greg Kinnear|Toni Collette|Steve Carell|Paul Dano|Abigail Breslin,Jonathan Dayton|Valerie Faris,A family on the verge of a breakdown,102,Comedy|Drama,Fox Searchlight Pictures|Bona Fide Productions|Big Beach Films,7/26/06,ACTOR IN A SUPPORTING ROLE,Alan Arkin,True
Dreamgirls,Jamie Foxx|Beyonc̩ Knowles|Eddie Murphy|Danny Glover|Jennifer Hudson,Bill Condon,One Dream Will Change Everything,134,Drama,Paramount Pictures|DreamWorks SKG|Laurence Mark Productions,12/25/06,ACTOR IN A SUPPORTING ROLE,Eddie Murphy,False
The Departed,Leonardo DiCaprio|Matt Damon|Jack Nicholson|Mark Wahlberg|Martin Sheen,Martin Scorsese,Lies. Betrayal. Sacrifice. How far will you take it?,151,Drama|Thriller|Crime,Vertigo Entertainment|Media Asia Films|Warner Bros.|Initial Entertainment Group (IEG)|Plan B Entertainment,10/5/06,ACTOR IN A SUPPORTING ROLE,Mark Wahlberg,False
Notes on a Scandal,Judi Dench|Cate Blanchett|Bill Nighy|Juno Temple|Max Lewis,Richard Eyre,One woman's secret is another woman's power. One woman's fear is another woman's weapon. One woman's life is in another woman's hands....,92,Drama|Romance,Fox Searchlight Pictures|Scott Rudin Productions|DNA Films|BBC Films|Ingenious Film Partners,12/25/06,ACTRESS IN A LEADING ROLE,Judi Dench,False
The Queen,Helen Mirren|Michael Sheen|James Cromwell|Sylvia Syms|Helen McCrory,Stephen Frears,Our Leaders. Ourselves.,103,Drama,BIM Distribuzione|Granada Film Productions|Scott Rudin Productions|Path̩ Renn Productions|Path̩ Pictures International,9/15/06,ACTRESS IN A LEADING ROLE,Helen Mirren,True
The Devil Wears Prada,Meryl Streep|Anne Hathaway|Emily Blunt|Stanley Tucci|Simon Baker,David Frankel,Meet Andy Sachs. A million girls would kill to have her job. She's not one of them.,109,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Peninsula Films|Fox 2000 Pictures,6/30/06,ACTRESS IN A LEADING ROLE,Meryl Streep,False
Notes on a Scandal,Judi Dench|Cate Blanchett|Bill Nighy|Juno Temple|Max Lewis,Richard Eyre,One woman's secret is another woman's power. One woman's fear is another woman's weapon. One woman's life is in another woman's hands....,92,Drama|Romance,Fox Searchlight Pictures|Scott Rudin Productions|DNA Films|BBC Films|Ingenious Film Partners,12/25/06,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,False
Little Miss Sunshine,Greg Kinnear|Toni Collette|Steve Carell|Paul Dano|Abigail Breslin,Jonathan Dayton|Valerie Faris,A family on the verge of a breakdown,102,Comedy|Drama,Fox Searchlight Pictures|Bona Fide Productions|Big Beach Films,7/26/06,ACTRESS IN A SUPPORTING ROLE,Abigail Breslin,False
Dreamgirls,Jamie Foxx|Beyonc̩ Knowles|Eddie Murphy|Danny Glover|Jennifer Hudson,Bill Condon,One Dream Will Change Everything,134,Drama,Paramount Pictures|DreamWorks SKG|Laurence Mark Productions,12/25/06,ACTRESS IN A SUPPORTING ROLE,Jennifer Hudson,True
Cars,Owen Wilson|Paul Newman|Bonnie Hunt|Larry the Cable Guy|Cheech Marin,John Lasseter|Joe Ranft,Ahhh... it's got that new movie smell.,117,Animation|Adventure|Comedy|Family,Walt Disney Pictures|Pixar Animation Studios,6/8/06,ANIMATED FEATURE FILM,John Lasseter,False
